key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
34817,32,"雕金","RecipeLevelTable#580","古典风格蛇石针",1,"铑金锭",3,"月精金锭",2,"星点石英",1,"6级意力之幻水",2,"巨海灵砂",1,"",0,"",0,"",0,"风之晶簇",3,"火之晶簇",3,"RecipeNotebookList#1307",False,50,100,140,100,0,3180,3080,0,0,"雕金秘籍第九卷",,False,True,True,"","",False,False,0,65535,600
34818,32,"锻冶","RecipeLevelTable#580","古典风格战镰",1,"月精金锭",3,"藤春木木材",2,"球粒陨石锭",1,"6级刚力之幻水",2,"巨岩灵砂",1,"",0,"",0,"",0,"火之晶簇",3,"土之晶簇",3,"RecipeNotebookList#1305",False,50,100,140,100,0,3180,3080,0,0,"锻冶秘籍第九卷",,False,True,True,"","",False,False,0,65535,600
34819,32,"铸甲","RecipeLevelTable#580","古典风格长盾",1,"月精金锭",1,"藤春木木材",1,"6级耐力之幻水",1,"",0,"",0,"",0,"",0,"",0,"冰之晶簇",3,"土之晶簇",3,"RecipeNotebookList#1306",False,50,100,140,100,0,3180,3080,0,0,"甲胄秘籍第九卷",,False,True,True,"","",False,False,0,65535,600
34820,32,"铸甲","RecipeLevelTable#580","古典风格剑斗士头甲",1,"月精金锭",2,"铑金锭",1,"球粒陨石锭",1,"6级耐力之幻水",2,"巨树灵砂",1,"",0,"",0,"",0,"冰之晶簇",3,"土之晶簇",3,"RecipeNotebookList#1306",False,50,100,140,100,0,3180,3080,0,0,"甲胄秘籍第九卷",,False,True,True,"","",False,False,0,65535,600
34821,32,"裁缝","RecipeLevelTable#580","古典风格剑斗士兜甲",1,"黄金丝绸",3,"月精金锭",2,"迷彩绒",1,"6级耐力之幻水",2,"巨岩灵砂",1,"",0,"",0,"",0,"雷之晶簇",3,"风之晶簇",3,"RecipeNotebookList#1309",False,50,100,140,100,0,3180,3080,0,0,"裁缝秘籍第九卷",,False,True,True,"","",False,False,0,65535,600
34822,32,"铸甲","RecipeLevelTable#580","古典风格剑斗士袖甲",1,"月精金锭",2,"黄金丝绸",1,"球粒陨石锭",1,"6级耐力之幻水",2,"巨岩灵砂",1,"",0,"",0,"",0,"冰之晶簇",3,"土之晶簇",3,"RecipeNotebookList#1306",False,50,100,140,100,0,3180,3080,0,0,"甲胄秘籍第九卷",,False,True,True,"","",False,False,0,65535,600
34823,32,"裁缝","RecipeLevelTable#580","古典风格剑斗士三角裤",1,"黄金丝绸",3,"两栖犀革",2,"迷彩绒",1,"6级耐力之幻水",2,"巨树灵砂",1,"",0,"",0,"",0,"雷之晶簇",3,"风之晶簇",3,"RecipeNotebookList#1309",False,50,100,140,100,0,3180,3080,0,0,"裁缝秘籍第九卷",,False,True,True,"","",False,False,0,65535,600
34824,32,"铸甲","RecipeLevelTable#580","古典风格剑斗士胫甲",1,"月精金锭",2,"两栖犀革",1,"球粒陨石锭",1,"6级耐力之幻水",2,"巨海灵砂",1,"",0,"",0,"",0,"冰之晶簇",3,"土之晶簇",3,"RecipeNotebookList#1306",False,50,100,140,100,0,3180,3080,0,0,"甲胄秘籍第九卷",,False,True,True,"","",False,False,0,65535,600
34825,32,"铸甲","RecipeLevelTable#580","古典风格骑士头甲",1,"月精金锭",2,"黄金丝绸",1,"球粒陨石锭",1,"6级刚力之幻水",2,"巨树灵砂",1,"",0,"",0,"",0,"冰之晶簇",3,"土之晶簇",3,"RecipeNotebookList#1306",False,50,100,140,100,0,3180,3080,0,0,"甲胄秘籍第九卷",,False,True,True,"","",False,False,0,65535,600
34826,32,"裁缝","RecipeLevelTable#580","古典风格骑士长衣",1,"黄金丝绸",3,"月精金锭",2,"蛇牛革",1,"6级刚力之幻水",2,"巨岩灵砂",1,"",0,"",0,"",0,"雷之晶簇",3,"风之晶簇",3,"RecipeNotebookList#1309",False,50,100,140,100,0,3180,3080,0,0,"裁缝秘籍第九卷",,False,True,True,"","",False,False,0,65535,600
34827,32,"铸甲","RecipeLevelTable#580","古典风格骑士袖甲",1,"月精金锭",2,"黄金丝绸",1,"球粒陨石锭",1,"6级刚力之幻水",2,"巨岩灵砂",1,"",0,"",0,"",0,"冰之晶簇",3,"土之晶簇",3,"RecipeNotebookList#1306",False,50,100,140,100,0,3180,3080,0,0,"甲胄秘籍第九卷",,False,True,True,"","",False,False,0,65535,600
34828,32,"裁缝","RecipeLevelTable#580","古典风格骑士三角裤",1,"黄金丝绸",3,"两栖犀革",2,"迷彩绒",1,"6级刚力之幻水",2,"巨树灵砂",1,"",0,"",0,"",0,"雷之晶簇",3,"风之晶簇",3,"RecipeNotebookList#1309",False,50,100,140,100,0,3180,3080,0,0,"裁缝秘籍第九卷",,False,True,True,"","",False,False,0,65535,600
34829,32,"制革","RecipeLevelTable#580","古典风格骑士战靴",1,"两栖犀革",2,"月精金锭",1,"蛇牛革",1,"6级刚力之幻水",2,"巨海灵砂",1,"",0,"",0,"",0,"土之晶簇",3,"风之晶簇",3,"RecipeNotebookList#1308",False,50,100,140,100,0,3180,3080,0,0,"皮革秘籍第九卷",,False,True,True,"","",False,False,0,65535,600
34830,32,"铸甲","RecipeLevelTable#580","古典风格拳斗士面具",1,"月精金锭",2,"铑金锭",1,"球粒陨石锭",1,"6级刚力之幻水",2,"巨树灵砂",1,"",0,"",0,"",0,"冰之晶簇",3,"土之晶簇",3,"RecipeNotebookList#1306",False,50,100,140,100,0,3180,3080,0,0,"甲胄秘籍第九卷",,False,True,True,"","",False,False,0,65535,600
34831,32,"铸甲","RecipeLevelTable#580","古典风格拳斗士兜甲",1,"月精金锭",3,"黄金丝绸",2,"球粒陨石锭",1,"6级刚力之幻水",2,"巨岩灵砂",1,"",0,"",0,"",0,"冰之晶簇",3,"土之晶簇",3,"RecipeNotebookList#1306",False,50,100,140,100,0,3180,3080,0,0,"甲胄秘籍第九卷",,False,True,True,"","",False,False,0,65535,600
34832,32,"铸甲","RecipeLevelTable#580","古典风格拳斗士袖甲",1,"月精金锭",2,"黄金丝绸",1,"球粒陨石锭",1,"6级刚力之幻水",2,"巨岩灵砂",1,"",0,"",0,"",0,"冰之晶簇",3,"土之晶簇",3,"RecipeNotebookList#1306",False,50,100,140,100,0,3180,3080,0,0,"甲胄秘籍第九卷",,False,True,True,"","",False,False,0,65535,600
34833,32,"裁缝","RecipeLevelTable#580","古典风格拳斗士三角裤",1,"黄金丝绸",3,"两栖犀革",2,"迷彩绒",1,"6级刚力之幻水",2,"巨树灵砂",1,"",0,"",0,"",0,"雷之晶簇",3,"风之晶簇",3,"RecipeNotebookList#1309",False,50,100,140,100,0,3180,3080,0,0,"裁缝秘籍第九卷",,False,True,True,"","",False,False,0,65535,600
34834,32,"制革","RecipeLevelTable#580","古典风格拳斗士战靴",1,"两栖犀革",2,"月精金锭",1,"蛇牛革",1,"6级刚力之幻水",2,"巨海灵砂",1,"",0,"",0,"",0,"土之晶簇",3,"风之晶簇",3,"RecipeNotebookList#1308",False,50,100,140,100,0,3180,3080,0,0,"皮革秘籍第九卷",,False,True,True,"","",False,False,0,65535,600
34835,32,"裁缝","RecipeLevelTable#580","古典风格弓斗士头甲",1,"黄金丝绸",2,"铑金锭",1,"蛇牛革",1,"6级巧力之幻水",2,"巨树灵砂",1,"",0,"",0,"",0,"雷之晶簇",3,"风之晶簇",3,"RecipeNotebookList#1309",False,50,100,140,100,0,3180,3080,0,0,"裁缝秘籍第九卷",,False,True,True,"","",False,False,0,65535,600
34836,32,"制革","RecipeLevelTable#580","古典风格弓斗士长衣",1,"两栖犀革",3,"黄金丝绸",2,"球粒陨石锭",1,"6级巧力之幻水",2,"巨岩灵砂",1,"",0,"",0,"",0,"土之晶簇",3,"风之晶簇",3,"RecipeNotebookList#1308",False,50,100,140,100,0,3180,3080,0,0,"皮革秘籍第九卷",,False,True,True,"","",False,False,0,65535,600
34837,32,"裁缝","RecipeLevelTable#580","古典风格弓斗士腕环",1,"黄金丝绸",2,"铑金锭",1,"蛇牛革",1,"6级巧力之幻水",2,"巨岩灵砂",1,"",0,"",0,"",0,"雷之晶簇",3,"风之晶簇",3,"RecipeNotebookList#1309",False,50,100,140,100,0,3180,3080,0,0,"裁缝秘籍第九卷",,False,True,True,"","",False,False,0,65535,600
34838,32,"裁缝","RecipeLevelTable#580","古典风格弓斗士三角裤",1,"黄金丝绸",3,"两栖犀革",2,"迷彩绒",1,"6级巧力之幻水",2,"巨树灵砂",1,"",0,"",0,"",0,"雷之晶簇",3,"风之晶簇",3,"RecipeNotebookList#1309",False,50,100,140,100,0,3180,3080,0,0,"裁缝秘籍第九卷",,False,True,True,"","",False,False,0,65535,600
34839,32,"制革","RecipeLevelTable#580","古典风格弓斗士战靴",1,"两栖犀革",2,"月精金锭",1,"蛇牛革",1,"6级巧力之幻水",2,"巨海灵砂",1,"",0,"",0,"",0,"土之晶簇",3,"风之晶簇",3,"RecipeNotebookList#1308",False,50,100,140,100,0,3180,3080,0,0,"皮革秘籍第九卷",,False,True,True,"","",False,False,0,65535,600
34840,32,"铸甲","RecipeLevelTable#580","古典风格双剑斗士面具",1,"月精金锭",2,"两栖犀革",1,"球粒陨石锭",1,"6级巧力之幻水",2,"巨树灵砂",1,"",0,"",0,"",0,"冰之晶簇",3,"土之晶簇",3,"RecipeNotebookList#1306",False,50,100,140,100,0,3180,3080,0,0,"甲胄秘籍第九卷",,False,True,True,"","",False,False,0,65535,600
34841,32,"铸甲","RecipeLevelTable#580","古典风格双剑斗士兜甲",1,"月精金锭",3,"黄金丝绸",2,"球粒陨石锭",1,"6级巧力之幻水",2,"巨岩灵砂",1,"",0,"",0,"",0,"冰之晶簇",3,"土之晶簇",3,"RecipeNotebookList#1306",False,50,100,140,100,0,3180,3080,0,0,"甲胄秘籍第九卷",,False,True,True,"","",False,False,0,65535,600
34842,32,"铸甲","RecipeLevelTable#580","古典风格双剑斗士袖甲",1,"月精金锭",2,"两栖犀革",1,"球粒陨石锭",1,"6级巧力之幻水",2,"巨岩灵砂",1,"",0,"",0,"",0,"冰之晶簇",3,"土之晶簇",3,"RecipeNotebookList#1306",False,50,100,140,100,0,3180,3080,0,0,"甲胄秘籍第九卷",,False,True,True,"","",False,False,0,65535,600
34843,32,"裁缝","RecipeLevelTable#580","古典风格双剑斗士三角裤",1,"黄金丝绸",3,"两栖犀革",2,"迷彩绒",1,"6级巧力之幻水",2,"巨树灵砂",1,"",0,"",0,"",0,"雷之晶簇",3,"风之晶簇",3,"RecipeNotebookList#1309",False,50,100,140,100,0,3180,3080,0,0,"裁缝秘籍第九卷",,False,True,True,"","",False,False,0,65535,600
34844,32,"铸甲","RecipeLevelTable#580","古典风格双剑斗士战靴",1,"月精金锭",2,"两栖犀革",1,"球粒陨石锭",1,"6级巧力之幻水",2,"巨海灵砂",1,"",0,"",0,"",0,"冰之晶簇",3,"土之晶簇",3,"RecipeNotebookList#1306",False,50,100,140,100,0,3180,3080,0,0,"甲胄秘籍第九卷",,False,True,True,"","",False,False,0,65535,600
34845,32,"雕金","RecipeLevelTable#580","古典风格医护兵月桂冠",1,"铑金锭",2,"月精金锭",1,"星点石英",1,"6级意力之幻水",2,"巨树灵砂",1,"",0,"",0,"",0,"风之晶簇",3,"火之晶簇",3,"RecipeNotebookList#1307",False,50,100,140,100,0,3180,3080,0,0,"雕金秘籍第九卷",,False,True,True,"","",False,False,0,65535,600
34846,32,"裁缝","RecipeLevelTable#580","古典风格医护兵长衣",1,"黄金丝绸",3,"铑金锭",2,"迷彩绒",1,"6级意力之幻水",2,"巨岩灵砂",1,"",0,"",0,"",0,"雷之晶簇",3,"风之晶簇",3,"RecipeNotebookList#1309",False,50,100,140,100,0,3180,3080,0,0,"裁缝秘籍第九卷",,False,True,True,"","",False,False,0,65535,600
34847,32,"雕金","RecipeLevelTable#580","古典风格医护兵腕环",1,"铑金锭",2,"月精金锭",1,"星点石英",1,"6级意力之幻水",2,"巨岩灵砂",1,"",0,"",0,"",0,"风之晶簇",3,"火之晶簇",3,"RecipeNotebookList#1307",False,50,100,140,100,0,3180,3080,0,0,"雕金秘籍第九卷",,False,True,True,"","",False,False,0,65535,600
34848,32,"裁缝","RecipeLevelTable#580","古典风格医护兵三角裤",1,"黄金丝绸",3,"两栖犀革",2,"迷彩绒",1,"6级意力之幻水",2,"巨树灵砂",1,"",0,"",0,"",0,"雷之晶簇",3,"风之晶簇",3,"RecipeNotebookList#1309",False,50,100,140,100,0,3180,3080,0,0,"裁缝秘籍第九卷",,False,True,True,"","",False,False,0,65535,600
34849,32,"制革","RecipeLevelTable#580","古典风格医护兵战靴",1,"两栖犀革",2,"藤春木木材",1,"球粒陨石锭",1,"6级意力之幻水",2,"巨海灵砂",1,"",0,"",0,"",0,"土之晶簇",3,"风之晶簇",3,"RecipeNotebookList#1308",False,50,100,140,100,0,3180,3080,0,0,"皮革秘籍第九卷",,False,True,True,"","",False,False,0,65535,600
34850,32,"雕金","RecipeLevelTable#580","古典风格旗手角冠",1,"铑金锭",2,"两栖犀革",1,"星点石英",1,"6级智力之幻水",2,"巨树灵砂",1,"",0,"",0,"",0,"风之晶簇",3,"火之晶簇",3,"RecipeNotebookList#1307",False,50,100,140,100,0,3180,3080,0,0,"雕金秘籍第九卷",,False,True,True,"","",False,False,0,65535,600
34851,32,"裁缝","RecipeLevelTable#580","古典风格旗手长衣",1,"黄金丝绸",3,"铑金锭",2,"迷彩绒",1,"6级智力之幻水",2,"巨岩灵砂",1,"",0,"",0,"",0,"雷之晶簇",3,"风之晶簇",3,"RecipeNotebookList#1309",False,50,100,140,100,0,3180,3080,0,0,"裁缝秘籍第九卷",,False,True,True,"","",False,False,0,65535,600
34852,32,"制革","RecipeLevelTable#580","古典风格旗手半指护手",1,"两栖犀革",2,"铑金锭",1,"迷彩绒",1,"6级智力之幻水",2,"巨岩灵砂",1,"",0,"",0,"",0,"土之晶簇",3,"风之晶簇",3,"RecipeNotebookList#1308",False,50,100,140,100,0,3180,3080,0,0,"皮革秘籍第九卷",,False,True,True,"","",False,False,0,65535,600
34853,32,"裁缝","RecipeLevelTable#580","古典风格旗手裙裤",1,"黄金丝绸",3,"两栖犀革",2,"迷彩绒",1,"6级智力之幻水",2,"巨树灵砂",1,"",0,"",0,"",0,"雷之晶簇",3,"风之晶簇",3,"RecipeNotebookList#1309",False,50,100,140,100,0,3180,3080,0,0,"裁缝秘籍第九卷",,False,True,True,"","",False,False,0,65535,600
34854,32,"制革","RecipeLevelTable#580","古典风格旗手战靴",1,"两栖犀革",2,"藤春木木材",1,"球粒陨石锭",1,"6级智力之幻水",2,"巨海灵砂",1,"",0,"",0,"",0,"土之晶簇",3,"风之晶簇",3,"RecipeNotebookList#1308",False,50,100,140,100,0,3180,3080,0,0,"皮革秘籍第九卷",,False,True,True,"","",False,False,0,65535,600
34855,32,"雕金","RecipeLevelTable#580","古典风格御敌耳坠",1,"铑金锭",1,"黄金丝绸",1,"星点石英",1,"6级耐力之幻水",1,"巨树灵砂",1,"",0,"",0,"",0,"风之晶簇",3,"火之晶簇",3,"RecipeNotebookList#1307",False,50,100,140,100,0,3180,3080,0,0,"雕金秘籍第九卷",,False,True,True,"","",False,False,0,65535,600
34856,32,"雕金","RecipeLevelTable#580","古典风格强攻耳坠",1,"铑金锭",1,"黄金丝绸",1,"星点石英",1,"6级刚力之幻水",1,"巨树灵砂",1,"",0,"",0,"",0,"风之晶簇",3,"火之晶簇",3,"RecipeNotebookList#1307",False,50,100,140,100,0,3180,3080,0,0,"雕金秘籍第九卷",,False,True,True,"","",False,False,0,65535,600
34857,32,"雕金","RecipeLevelTable#580","古典风格精准耳坠",1,"铑金锭",1,"黄金丝绸",1,"星点石英",1,"6级巧力之幻水",1,"巨树灵砂",1,"",0,"",0,"",0,"风之晶簇",3,"火之晶簇",3,"RecipeNotebookList#1307",False,50,100,140,100,0,3180,3080,0,0,"雕金秘籍第九卷",,False,True,True,"","",False,False,0,65535,600
34858,32,"雕金","RecipeLevelTable#580","古典风格治愈耳坠",1,"铑金锭",1,"黄金丝绸",1,"星点石英",1,"6级意力之幻水",1,"巨树灵砂",1,"",0,"",0,"",0,"风之晶簇",3,"火之晶簇",3,"RecipeNotebookList#1307",False,50,100,140,100,0,3180,3080,0,0,"雕金秘籍第九卷",,False,True,True,"","",False,False,0,65535,600
34859,32,"雕金","RecipeLevelTable#580","古典风格咏咒耳坠",1,"铑金锭",1,"黄金丝绸",1,"星点石英",1,"6级智力之幻水",1,"巨树灵砂",1,"",0,"",0,"",0,"风之晶簇",3,"火之晶簇",3,"RecipeNotebookList#1307",False,50,100,140,100,0,3180,3080,0,0,"雕金秘籍第九卷",,False,True,True,"","",False,False,0,65535,600
34860,32,"制革","RecipeLevelTable#580","古典风格御敌项环",1,"两栖犀革",1,"铑金锭",1,"星点石英",1,"6级耐力之幻水",1,"巨岩灵砂",1,"",0,"",0,"",0,"土之晶簇",3,"风之晶簇",3,"RecipeNotebookList#1308",False,50,100,140,100,0,3180,3080,0,0,"皮革秘籍第九卷",,False,True,True,"","",False,False,0,65535,600
34861,32,"制革","RecipeLevelTable#580","古典风格强攻项环",1,"两栖犀革",1,"铑金锭",1,"星点石英",1,"6级刚力之幻水",1,"巨岩灵砂",1,"",0,"",0,"",0,"土之晶簇",3,"风之晶簇",3,"RecipeNotebookList#1308",False,50,100,140,100,0,3180,3080,0,0,"皮革秘籍第九卷",,False,True,True,"","",False,False,0,65535,600
34862,32,"制革","RecipeLevelTable#580","古典风格精准项环",1,"两栖犀革",1,"铑金锭",1,"星点石英",1,"6级巧力之幻水",1,"巨岩灵砂",1,"",0,"",0,"",0,"土之晶簇",3,"风之晶簇",3,"RecipeNotebookList#1308",False,50,100,140,100,0,3180,3080,0,0,"皮革秘籍第九卷",,False,True,True,"","",False,False,0,65535,600
34863,32,"制革","RecipeLevelTable#580","古典风格治愈项环",1,"两栖犀革",1,"铑金锭",1,"星点石英",1,"6级意力之幻水",1,"巨岩灵砂",1,"",0,"",0,"",0,"土之晶簇",3,"风之晶簇",3,"RecipeNotebookList#1308",False,50,100,140,100,0,3180,3080,0,0,"皮革秘籍第九卷",,False,True,True,"","",False,False,0,65535,600
34864,32,"制革","RecipeLevelTable#580","古典风格咏咒项环",1,"两栖犀革",1,"铑金锭",1,"星点石英",1,"6级智力之幻水",1,"巨岩灵砂",1,"",0,"",0,"",0,"土之晶簇",3,"风之晶簇",3,"RecipeNotebookList#1308",False,50,100,140,100,0,3180,3080,0,0,"皮革秘籍第九卷",,False,True,True,"","",False,False,0,65535,600
34865,32,"木工","RecipeLevelTable#580","古典风格御敌手环",1,"藤春木木材",2,"星点石英",1,"6级耐力之幻水",1,"巨岩灵砂",1,"",0,"",0,"",0,"",0,"风之晶簇",3,"冰之晶簇",3,"RecipeNotebookList#1304",True,50,100,140,100,0,3180,3080,0,0,"木工秘籍第九卷",,False,True,True,"","",False,False,0,65535,600
34866,32,"木工","RecipeLevelTable#580","古典风格强攻手环",1,"藤春木木材",2,"星点石英",1,"6级刚力之幻水",1,"巨岩灵砂",1,"",0,"",0,"",0,"",0,"风之晶簇",3,"冰之晶簇",3,"RecipeNotebookList#1304",True,50,100,140,100,0,3180,3080,0,0,"木工秘籍第九卷",,False,True,True,"","",False,False,0,65535,600
34867,32,"木工","RecipeLevelTable#580","古典风格精准手环",1,"藤春木木材",2,"星点石英",1,"6级巧力之幻水",1,"巨岩灵砂",1,"",0,"",0,"",0,"",0,"风之晶簇",3,"冰之晶簇",3,"RecipeNotebookList#1304",True,50,100,140,100,0,3180,3080,0,0,"木工秘籍第九卷",,False,True,True,"","",False,False,0,65535,600
34868,32,"木工","RecipeLevelTable#580","古典风格治愈手环",1,"藤春木木材",2,"星点石英",1,"6级意力之幻水",1,"巨岩灵砂",1,"",0,"",0,"",0,"",0,"风之晶簇",3,"冰之晶簇",3,"RecipeNotebookList#1304",True,50,100,140,100,0,3180,3080,0,0,"木工秘籍第九卷",,False,True,True,"","",False,False,0,65535,600
34869,32,"木工","RecipeLevelTable#580","古典风格咏咒手环",1,"藤春木木材",2,"星点石英",1,"6级智力之幻水",1,"巨岩灵砂",1,"",0,"",0,"",0,"",0,"风之晶簇",3,"冰之晶簇",3,"RecipeNotebookList#1304",True,50,100,140,100,0,3180,3080,0,0,"木工秘籍第九卷",,False,True,True,"","",False,False,0,65535,600
34870,32,"雕金","RecipeLevelTable#580","古典风格御敌指环",1,"铑金锭",2,"星点石英",1,"6级耐力之幻水",1,"巨海灵砂",1,"",0,"",0,"",0,"",0,"风之晶簇",3,"火之晶簇",3,"RecipeNotebookList#1307",False,50,100,140,100,0,3180,3080,0,0,"雕金秘籍第九卷",,False,True,True,"","",False,False,0,65535,600
34871,32,"雕金","RecipeLevelTable#580","古典风格强攻指环",1,"铑金锭",2,"星点石英",1,"6级刚力之幻水",1,"巨海灵砂",1,"",0,"",0,"",0,"",0,"风之晶簇",3,"火之晶簇",3,"RecipeNotebookList#1307",False,50,100,140,100,0,3180,3080,0,0,"雕金秘籍第九卷",,False,True,True,"","",False,False,0,65535,600
34872,32,"雕金","RecipeLevelTable#580","古典风格精准指环",1,"铑金锭",2,"星点石英",1,"6级巧力之幻水",1,"巨海灵砂",1,"",0,"",0,"",0,"",0,"风之晶簇",3,"火之晶簇",3,"RecipeNotebookList#1307",False,50,100,140,100,0,3180,3080,0,0,"雕金秘籍第九卷",,False,True,True,"","",False,False,0,65535,600
34873,32,"雕金","RecipeLevelTable#580","古典风格治愈指环",1,"铑金锭",2,"星点石英",1,"6级意力之幻水",1,"巨海灵砂",1,"",0,"",0,"",0,"",0,"风之晶簇",3,"火之晶簇",3,"RecipeNotebookList#1307",False,50,100,140,100,0,3180,3080,0,0,"雕金秘籍第九卷",,False,True,True,"","",False,False,0,65535,600
34874,32,"雕金","RecipeLevelTable#580","古典风格咏咒指环",1,"铑金锭",2,"星点石英",1,"6级智力之幻水",1,"巨海灵砂",1,"",0,"",0,"",0,"",0,"风之晶簇",3,"火之晶簇",3,"RecipeNotebookList#1307",False,50,100,140,100,0,3180,3080,0,0,"雕金秘籍第九卷",,False,True,True,"","",False,False,0,65535,600
34875,32,"烹调","RecipeLevelTable#580","贤人汉堡",3,"高级牛肉",1,"天然香料",1,"裸麦粉",2,"麝牛奶",1,"冰山莴苣",1,"星外洋葱",1,"",0,"",0,"火之晶簇",3,"水之晶簇",3,"RecipeNotebookList#1311",False,50,100,140,100,0,3180,3080,0,0,"烹调秘籍第九卷",,False,True,True,"","",False,False,0,65535,600
34876,32,"烹调","RecipeLevelTable#580","奶汁牛肉",3,"高级牛肉",1,"天然香料",1,"紫苏油",2,"麝牛奶",1,"巨人新薯",1,"冰山莴苣",1,"",0,"",0,"火之晶簇",3,"水之晶簇",3,"RecipeNotebookList#1311",False,50,100,140,100,0,3180,3080,0,0,"烹调秘籍第九卷",,False,True,True,"","",False,False,0,65535,600
34877,32,"烹调","RecipeLevelTable#580","南瓜香烩时蔬",3,"巨型南瓜",1,"天然香料",1,"紫苏油",2,"黄瓜",1,"血番茄",1,"大蒜",1,"",0,"",0,"火之晶簇",3,"水之晶簇",3,"RecipeNotebookList#1311",False,50,100,140,100,0,3180,3080,0,0,"烹调秘籍第九卷",,False,True,True,"","",False,False,0,65535,600
34878,32,"烹调","RecipeLevelTable#580","南瓜浓汤",3,"巨型南瓜",1,"天然香料",1,"北洋食盐",2,"麝牛奶",1,"星外洋葱",1,"天水",1,"",0,"",0,"火之晶簇",3,"水之晶簇",3,"RecipeNotebookList#1311",False,50,100,140,100,0,3180,3080,0,0,"烹调秘籍第九卷",,False,True,True,"","",False,False,0,65535,600
34879,32,"烹调","RecipeLevelTable#580","白桃汁",3,"白桃",1,"天然香料",1,"棕榈糖",2,"无花果",1,"艾布拉纳小扁豆",1,"欧薄荷",1,"",0,"",0,"火之晶簇",3,"水之晶簇",3,"RecipeNotebookList#1311",True,50,100,140,100,0,3180,3080,0,0,"烹调秘籍第九卷",,False,True,True,"","",False,False,0,65535,600
34880,32,"烹调","RecipeLevelTable#580","白桃挞",3,"白桃",1,"天然香料",1,"裸麦粉",2,"厄尔庇斯之鸟蛋",1,"麝牛奶",1,"天水",1,"",0,"",0,"火之晶簇",3,"水之晶簇",3,"RecipeNotebookList#1311",False,50,100,140,100,0,3180,3080,0,0,"烹调秘籍第九卷",,False,True,True,"","",False,False,0,65535,600
34881,32,"烹调","RecipeLevelTable#580","无花果饼干",3,"高级桂皮",1,"天然香料",1,"裸麦粉",2,"无花果",1,"厄尔庇斯之鸟蛋",1,"麝牛奶",1,"",0,"",0,"火之晶簇",3,"水之晶簇",3,"RecipeNotebookList#1311",False,50,100,140,100,0,3180,3080,0,0,"烹调秘籍第九卷",,False,True,True,"","",False,False,0,65535,600
34882,32,"烹调","RecipeLevelTable#580","萨维奈奶茶",3,"高级桂皮",1,"天然香料",1,"棕榈糖",2,"高山茶叶",1,"麝牛奶",1,"欧薄荷",1,"",0,"",0,"火之晶簇",3,"水之晶簇",3,"RecipeNotebookList#1311",True,50,100,140,100,0,3180,3080,0,0,"烹调秘籍第九卷",,False,True,True,"","",False,False,0,65535,600
34883,32,"烹调","RecipeLevelTable#580","扇贝沙拉",3,"高级扇贝",1,"天然香料",1,"紫苏油",2,"冰山莴苣",1,"星外洋葱",1,"萨维奈彩椒",1,"",0,"",0,"火之晶簇",3,"水之晶簇",3,"RecipeNotebookList#1311",False,50,100,140,100,0,3180,3080,0,0,"烹调秘籍第九卷",,False,True,True,"","",False,False,0,65535,600
34884,32,"烹调","RecipeLevelTable#580","扇贝咖喱",3,"高级扇贝",1,"天然香料",1,"椰奶",2,"古代肉豆蔻",1,"天水",1,"邦巴米",1,"",0,"",0,"火之晶簇",3,"水之晶簇",3,"RecipeNotebookList#1311",False,50,100,140,100,0,3180,3080,0,0,"烹调秘籍第九卷",,False,True,True,"","",False,False,0,65535,600
34885,32,"炼金","RecipeLevelTable#580","6级刚力之幻药",3,"极硬水",1,"5级刚力之幻水",1,"晓月灵砂",1,"",0,"",0,"",0,"",0,"",0,"水之晶簇",3,"雷之晶簇",3,"RecipeNotebookList#1310",False,50,100,140,100,0,3180,3080,0,0,"炼金秘籍第九卷",,False,True,True,"","",False,False,0,65535,600
34886,32,"炼金","RecipeLevelTable#580","6级巧力之幻药",3,"极硬水",1,"5级巧力之幻水",1,"晓月灵砂",1,"",0,"",0,"",0,"",0,"",0,"水之晶簇",3,"雷之晶簇",3,"RecipeNotebookList#1310",False,50,100,140,100,0,3180,3080,0,0,"炼金秘籍第九卷",,False,True,True,"","",False,False,0,65535,600
34887,32,"炼金","RecipeLevelTable#580","6级耐力之幻药",3,"极硬水",1,"5级耐力之幻水",1,"晓月灵砂",1,"",0,"",0,"",0,"",0,"",0,"水之晶簇",3,"雷之晶簇",3,"RecipeNotebookList#1310",False,50,100,140,100,0,3180,3080,0,0,"炼金秘籍第九卷",,False,True,True,"","",False,False,0,65535,600
34888,32,"炼金","RecipeLevelTable#580","6级智力之幻药",3,"极硬水",1,"5级智力之幻水",1,"晓月灵砂",1,"",0,"",0,"",0,"",0,"",0,"水之晶簇",3,"雷之晶簇",3,"RecipeNotebookList#1310",False,50,100,140,100,0,3180,3080,0,0,"炼金秘籍第九卷",,False,True,True,"","",False,False,0,65535,600
34889,32,"炼金","RecipeLevelTable#580","6级意力之幻药",3,"极硬水",1,"5级意力之幻水",1,"晓月灵砂",1,"",0,"",0,"",0,"",0,"",0,"水之晶簇",3,"雷之晶簇",3,"RecipeNotebookList#1310",False,50,100,140,100,0,3180,3080,0,0,"炼金秘籍第九卷",,False,True,True,"","",False,False,0,65535,600
